date,period,track,market_id,selection_id,model_odds,preoff_lay,bsp,win,preoff_value,gate_on,hist_n,hist_brier_adv
2025-12-14,2025,Bordertown,251603473,92207052,6.62,4.1,4.0,0.0,-0.09284503721170145,True,50,0.021927630528070063
2025-12-14,2025,Bordertown,251603491,50903137,4.77,3.15,2.64,0.0,-0.10781671159029646,True,50,0.021927630528070063
2025-12-17,2025,Port Lincoln,251719261,64795925,4.55,3.45,3.58,1.0,-0.07007485268354835,True,50,0.022427478560065994
2025-12-19,2025,Oakbank,251796912,92743438,3.5,2.58,2.27,0.0,-0.10188261351052047,True,50,0.018950543668345754
2025-12-31,2025,Port Lincoln,252161144,77613375,6.25,4.3,4.32,0.0,-0.07255813953488371,True,50,0.019147454503218864
2025-12-31,2025,Port Lincoln,252161162,77385805,6.15,3.65,3.57,0.0,-0.11137097672346585,True,50,0.019147454503218864
2026-01-01,2026_JAN_JUL,Murray Bridge,252194981,90008952,3.71,2.84,2.74,0.0,-0.08257089708059684,True,50,0.01910104327393483
2026-01-03,2026_JAN_JUL,Gawler,252223811,79524106,4.89,3.5,3.9,0.0,-0.08121530820917322,True,50,0.017638797581279203
2026-01-04,2026_JAN_JUL,Strathalbyn,252262062,93278706,4.66,3.4,3.93,0.0,-0.07952537238071195,True,50,0.01719371655706231
2026-01-10,2026_JAN_JUL,Murray Bridge,252447814,59684999,5.44,3.4,3.82,0.0,-0.11029411764705885,True,50,0.020401588040402513
2026-01-10,2026_JAN_JUL,Murray Bridge,252447850,83569031,3.25,2.56,2.47,1.0,-0.08293269230769229,True,50,0.020401588040402513
2026-01-11,2026_JAN_JUL,Port Lincoln,252519541,80130140,5.58,3.7,3.75,0.0,-0.09105880073622005,True,50,0.01659449882976133
2026-01-17,2026_JAN_JUL,Murray Bridge,252715430,78211705,3.59,2.7,2.92,0.0,-0.09181883833694415,True,50,0.016735689058773068
2026-01-21,2026_JAN_JUL,Oakbank,252939582,81562173,4.6,3.35,3.3,0.0,-0.08111615833874103,True,50,0.017228933541300034
2026-01-25,2026_JAN_JUL,Mount Gambier,253086174,90286954,4.78,3.35,3.19,0.0,-0.08930244176606505,True,50,0.01739992584414582
2026-01-31,2026_JAN_JUL,Morphettville,253304940,43692499,4.87,3.45,3.37,0.0,-0.08451626342886054,True,50,0.017580605145798373
2026-02-07,2026_JAN_JUL,Morphettville,253596567,94688054,3.83,2.8,2.59,0.0,-0.09604625139873185,True,50,0.020472794761035723
2026-02-07,2026_JAN_JUL,Morphettville,253596621,76934242,5.71,3.8,3.9,0.0,-0.08802654622545855,True,50,0.020472794761035723
2026-02-13,2026_JAN_JUL,Clare,253916456,39317905,6.73,3.95,3.28,0.0,-0.10457614685801339,True,50,0.02471547439322397
2026-02-19,2026_JAN_JUL,Kangaroo Island,254175181,95263257,3.5,2.48,2.59,1.0,-0.11751152073732724,True,50,0.024307542053847636
2026-02-19,2026_JAN_JUL,Kangaroo Island,254175187,1200419,6.23,4.2,3.85,0.0,-0.07758159443552701,True,50,0.024307542053847636
2026-02-27,2026_JAN_JUL,Port Lincoln,254496713,95514558,5.67,4.0,2.74,0.0,-0.07363315696649031,True,50,0.02375515865708744
2026-02-27,2026_JAN_JUL,Port Lincoln,254496749,3140017,5.92,3.7,4.28,0.0,-0.10135135135135132,True,50,0.02375515865708744
2026-03-07,2026_JAN_JUL,Murray Bridge,254776781,95879871,3.04,2.46,2.76,1.0,-0.07755669661959774,True,50,0.026709607198602978
2026-03-13,2026_JAN_JUL,Mount Gambier,255143155,95919115,4.41,3.3,3.3,0.0,-0.07627293341579058,True,50,0.027215789666155926
2026-03-14,2026_JAN_JUL,Morphettville,255136419,96180944,5.54,3.3,3.51,0.0,-0.12252488786784815,True,50,0.027306975962244823
2026-03-21,2026_JAN_JUL,Morphettville,255487791,89018830,4.74,3.5,3.2,0.0,-0.07474382157926462,True,50,0.027319965797314202
2026-03-25,2026_JAN_JUL,Strathalbyn,255705057,74264140,5.28,3.8,3.53,1.0,-0.0737639553429027,True,50,0.027319142787159134
2026-03-28,2026_JAN_JUL,Morphettville,255795071,96747232,5.48,3.9,3.65,0.0,-0.07392850458543893,True,50,0.024455425453579926
2026-03-29,2026_JAN_JUL,Port Lincoln,255880960,85181091,4.72,2.86,3.29,0.0,-0.13778594287068865,True,50,0.023716331880100333
2026-03-29,2026_JAN_JUL,Port Lincoln,255880966,73642864,7.43,4.5,4.23,0.0,-0.08763272020337967,True,50,0.023716331880100333
2026-04-04,2026_JAN_JUL,Clare,256169833,85320234,4.52,3.15,3.73,0.0,-0.09622137940722009,True,50,0.0234178197125387
2026-04-04,2026_JAN_JUL,Clare,256169845,74615683,5.14,3.3,3.5,0.0,-0.10847777384742366,True,50,0.0234178197125387
2026-04-05,2026_JAN_JUL,Penola,256220565,96772939,3.92,2.56,2.85,0.0,-0.13552295918367346,True,50,0.024041500457624737
2026-04-06,2026_JAN_JUL,Oakbank,256283707,86820501,4.82,3.55,3.1,1.0,-0.07422126117702066,True,50,0.024906144836937788
2026-04-11,2026_JAN_JUL,Morphettville,256478996,97211511,2.95,2.3,2.26,0.0,-0.0957995578481946,True,50,0.02167304676353274
2026-04-15,2026_JAN_JUL,Balaklava,256741588,97393522,5.73,3.3,3.1,0.0,-0.12851023322227512,True,50,0.022331070494216593
2026-04-15,2026_JAN_JUL,Balaklava,256741606,96747204,5.27,3.75,3.21,1.0,-0.0769133459835547,True,50,0.022331070494216593
2026-05-02,2026_JAN_JUL,Morphettville,257527852,75392023,6.38,4.3,4.67,0.0,-0.075818327622658,True,50,0.01991909972193512
2026-05-06,2026_JAN_JUL,Murray Bridge,257749518,91157409,5.27,3.35,3.31,0.0,-0.10875414200345518,True,50,0.019805770557653646
2026-05-06,2026_JAN_JUL,Murray Bridge,257749527,1106488,4.91,3.55,3.6,0.0,-0.07802415306502972,True,50,0.019805770557653646
2026-05-08,2026_JAN_JUL,Port Augusta,257840896,50580896,5.05,3.6,3.79,0.0,-0.07975797579757976,True,50,0.02251729607218189
2026-05-09,2026_JAN_JUL,Morphettville,257841286,97694802,5.85,4.0,4.0,0.0,-0.07905982905982906,True,50,0.02265333669762923
2026-05-16,2026_JAN_JUL,Morphettville,258147013,63324856,5.27,3.35,3.34,0.0,-0.10875414200345518,True,50,0.02218513900873556
2026-05-17,2026_JAN_JUL,Strathalbyn,258214726,58672009,6.22,4.1,3.72,0.0,-0.08313073484432595,True,50,0.02271912949002089
2026-05-20,2026_JAN_JUL,Balaklava,258326454,98643679,3.95,2.54,2.22,1.0,-0.1405362304395495,True,50,0.02599997091801265
2026-05-20,2026_JAN_JUL,Balaklava,258326472,67855236,7.13,4.5,4.14,1.0,-0.0819697678042699,True,50,0.02599997091801265
2026-05-23,2026_JAN_JUL,Murray Bridge,258407124,74537765,6.98,4.6,4.21,0.0,-0.07412482870312698,True,50,0.01731212266495008
2026-05-27,2026_JAN_JUL,Gawler,258581879,98882876,5.99,4.1,4.17,1.0,-0.07695753084408977,True,50,0.016797299801275645
2026-05-30,2026_JAN_JUL,Morphettville,258650245,72641874,3.94,2.82,2.6,1.0,-0.10080282247902944,True,50,0.012688342846088774
2026-06-07,2026_JAN_JUL,Port Augusta,258891739,47841815,5.13,3.4,2.86,0.0,-0.09918587317968122,True,50,0.008304948752597935
2026-06-21,2026_JAN_JUL,Port Augusta,259280496,99769845,5.09,3.55,3.35,0.0,-0.08522648662110185,True,50,0.008541683407080003
2026-06-26,2026_JAN_JUL,Balaklava,259424541,99242909,4.63,3.15,2.91,0.0,-0.10147759607802803,True,50,0.008220098533849196
2026-06-27,2026_JAN_JUL,Morphettville,259424403,96146815,4.33,3.3,3.15,0.0,-0.07208342081321298,True,50,0.01139149062519057
2026-07-05,2026_JAN_JUL,Port Augusta,259692802,83676776,4.55,3.4,4.1,1.0,-0.07433742727860376,True,50,0.010789334603618222
2026-07-12,2026_JAN_JUL,Mount Gambier,259895989,99398623,3.68,2.18,2.42,0.0,-0.1869764658954926,True,50,0.008010208653291051
2026-07-15,2026_JAN_JUL,Balaklava,259996681,92966032,5.14,3.2,3.13,0.0,-0.11794747081712062,True,50,0.009769331554057875
2026-07-17,2026_JAN_JUL,Murray Bridge,260071843,100693616,4.66,3.2,2.94,1.0,-0.0979077253218884,True,50,0.009938831501305811
2026-07-17,2026_JAN_JUL,Murray Bridge,260071867,78432320,7.17,4.5,5.7,0.0,-0.08275220827522081,True,50,0.009938831501305811
2026-07-18,2026_JAN_JUL,Morphettville,260072910,87676736,5.49,3.65,3.95,0.0,-0.0918232402624947,True,50,0.006047903882170275
2026-07-24,2026_JAN_JUL,Naracoorte,260297407,100920037,5.77,3.35,3.25,0.0,-0.12519723738327423,True,50,0.005831273811272214
